"pit_duration","lap_number","driver_number","date","session_key","meeting_key"
428.1,3,55,"2023-07-01T10:10:19.946000+00:00",9282,1213
340.5,10,1,"2023-07-01T10:19:05.112000+00:00",9282,1213
288.6,10,20,"2023-07-01T10:19:06.190000+00:00",9282,1213
406.8,10,4,"2023-07-01T10:19:11.299000+00:00",9282,1213
346.4,11,31,"2023-07-01T10:19:15.971000+00:00",9282,1213
339.8,10,27,"2023-07-01T10:19:19.533000+00:00",9282,1213
317.1,6,55,"2023-07-01T10:19:22.439000+00:00",9282,1213
324.2,10,11,"2023-07-01T10:19:28.002000+00:00",9282,1213
357.5,11,16,"2023-07-01T10:19:31.111000+00:00",9282,1213
337.3,11,14,"2023-07-01T10:19:49.424000+00:00",9282,1213
329.5,11,18,"2023-07-01T10:19:58.830000+00:00",9282,1213
361.7,11,21,"2023-07-01T10:20:03.814000+00:00",9282,1213
342.9,11,22,"2023-07-01T10:20:10.736000+00:00",9282,1213
371.9,11,10,"2023-07-01T10:20:12.205000+00:00",9282,1213
373,11,23,"2023-07-01T10:20:20.611000+00:00",9282,1213
50,13,20,"2023-07-01T10:23:52.311000+00:00",9282,1213
75.3,14,31,"2023-07-01T10:24:21.780000+00:00",9282,1213
71.6,10,55,"2023-07-01T10:25:44.716000+00:00",9282,1213
72,15,16,"2023-07-01T10:25:46.623000+00:00",9282,1213
25.1,15,4,"2023-07-01T10:26:46.700000+00:00",9282,1213
33.5,16,14,"2023-07-01T10:26:49.950000+00:00",9282,1213
28.2,15,11,"2023-07-01T10:26:55.966000+00:00",9282,1213
23.6,16,18,"2023-07-01T10:26:57.481000+00:00",9282,1213
35.5,16,21,"2023-07-01T10:27:06.059000+00:00",9282,1213
65.8,15,27,"2023-07-01T10:27:06.887000+00:00",9282,1213
24.7,16,23,"2023-07-01T10:27:13.809000+00:00",9282,1213
193.8,14,10,"2023-07-01T10:27:14.700000+00:00",9282,1213
26.5,16,22,"2023-07-01T10:27:17.043000+00:00",9282,1213
305.2,18,1,"2023-07-01T10:36:03.616000+00:00",9282,1213
291.5,18,11,"2023-07-01T10:36:11.756000+00:00",9282,1213
304.1,19,31,"2023-07-01T10:36:16.756000+00:00",9282,1213
340.6,18,4,"2023-07-01T10:36:25.365000+00:00",9282,1213
421.2,13,55,"2023-07-01T10:36:34.272000+00:00",9282,1213
359.4,19,14,"2023-07-01T10:36:56.849000+00:00",9282,1213
360.6,19,18,"2023-07-01T10:37:02.568000+00:00",9282,1213
349.4,18,20,"2023-07-01T10:37:13.974000+00:00",9282,1213
372.7,18,27,"2023-07-01T10:37:16.130000+00:00",9282,1213
511.5,19,16,"2023-07-01T10:39:13.238000+00:00",9282,1213
30.4,22,14,"2023-07-01T10:41:15.206000+00:00",9282,1213
92.3,22,31,"2023-07-01T10:41:31.221000+00:00",9282,1213
42,22,18,"2023-07-01T10:41:34.862000+00:00",9282,1213
120,21,1,"2023-07-01T10:41:39.971000+00:00",9282,1213
47.2,21,27,"2023-07-01T10:41:43.206000+00:00",9282,1213
94.9,16,55,"2023-07-01T10:41:50.377000+00:00",9282,1213
123.7,21,11,"2023-07-01T10:41:52.705000+00:00",9282,1213
30.4,21,20,"2023-07-01T10:41:59.252000+00:00",9282,1213
22.5,15,63,"2023-07-01T14:53:08.810000+00:00",9117,1213
22.5,16,81,"2023-07-01T14:54:38.731000+00:00",9117,1213
23.3,17,27,"2023-07-01T14:55:31.902000+00:00",9117,1213
22.1,17,44,"2023-07-01T14:55:41.230000+00:00",9117,1213
23.4,17,20,"2023-07-01T14:55:50.964000+00:00",9117,1213
23.7,17,2,"2023-07-01T14:56:00.042000+00:00",9117,1213
24,17,21,"2023-07-01T14:56:02.386000+00:00",9117,1213
22.6,17,24,"2023-07-01T14:56:02.933000+00:00",9117,1213
24.9,18,23,"2023-07-01T14:56:57.229000+00:00",9117,1213
23.3,18,16,"2023-07-01T14:56:58.385000+00:00",9117,1213
22.7,18,22,"2023-07-01T14:57:08.995000+00:00",9117,1213
26.5,1,20,"2023-07-02T13:04:43.005000+00:00",9118,1213
29.6,1,22,"2023-07-02T13:05:01.224000+00:00",9118,1213
16.3,2,1,"2023-07-02T13:06:14.582000+00:00",9118,1213
16.3,2,16,"2023-07-02T13:06:16.238000+00:00",9118,1213
16.3,2,55,"2023-07-02T13:06:17.863000+00:00",9118,1213
16.4,2,44,"2023-07-02T13:06:20.738000+00:00",9118,1213
18,2,4,"2023-07-02T13:06:23.691000+00:00",9118,1213
16.6,2,14,"2023-07-02T13:06:25.347000+00:00",9118,1213
16.7,2,27,"2023-07-02T13:06:26.707000+00:00",9118,1213
16.6,2,18,"2023-07-02T13:06:28.160000+00:00",9118,1213
16.3,2,10,"2023-07-02T13:06:29.488000+00:00",9118,1213
16.7,2,23,"2023-07-02T13:06:31.050000+00:00",9118,1213
17.9,2,63,"2023-07-02T13:06:36.097000+00:00",9118,1213
18.1,2,31,"2023-07-02T13:06:37.675000+00:00",9118,1213
17.4,2,11,"2023-07-02T13:06:38.706000+00:00",9118,1213
17.4,2,24,"2023-07-02T13:06:40.534000+00:00",9118,1213
17.3,2,81,"2023-07-02T13:06:41.269000+00:00",9118,1213
17.3,2,2,"2023-07-02T13:06:42.800000+00:00",9118,1213
17.1,2,77,"2023-07-02T13:06:44.597000+00:00",9118,1213
17,2,21,"2023-07-02T13:06:45.707000+00:00",9118,1213
16.2,2,22,"2023-07-02T13:06:50.097000+00:00",9118,1213
25.6,2,20,"2023-07-02T13:06:57.519000+00:00",9118,1213
24.3,8,24,"2023-07-02T13:14:34.839000+00:00",9118,1213
21.8,11,27,"2023-07-02T13:18:03.819000+00:00",9118,1213
21.3,12,21,"2023-07-02T13:19:23.521000+00:00",9118,1213
21.9,14,44,"2023-07-02T13:21:33.050000+00:00",9118,1213
21.2,14,4,"2023-07-02T13:21:34.425000+00:00",9118,1213
21.8,14,10,"2023-07-02T13:21:42.472000+00:00",9118,1213
21.5,14,23,"2023-07-02T13:21:44.846000+00:00",9118,1213
22.2,14,63,"2023-07-02T13:21:46.206000+00:00",9118,1213
22,14,31,"2023-07-02T13:21:49.221000+00:00",9118,1213
22.4,14,81,"2023-07-02T13:21:50.378000+00:00",9118,1213
23.1,14,2,"2023-07-02T13:21:55.831000+00:00",9118,1213
23.4,15,16,"2023-07-02T13:23:00.314000+00:00",9118,1213
26.2,15,55,"2023-07-02T13:23:08.314000+00:00",9118,1213
22.3,15,14,"2023-07-02T13:23:11.501000+00:00",9118,1213
24.3,15,18,"2023-07-02T13:23:19.298000+00:00",9118,1213
31.7,21,77,"2023-07-02T13:30:59.930000+00:00",9118,1213
29.9,22,81,"2023-07-02T13:32:10.351000+00:00",9118,1213
27.2,23,22,"2023-07-02T13:33:18.069000+00:00",9118,1213
21.3,24,1,"2023-07-02T13:33:35.443000+00:00",9118,1213
21.6,25,11,"2023-07-02T13:35:09.988000+00:00",9118,1213
22.2,34,20,"2023-07-02T13:46:31.476000+00:00",9118,1213
22,36,18,"2023-07-02T13:48:33.021000+00:00",9118,1213
21,37,21,"2023-07-02T13:50:02.972000+00:00",9118,1213
21.9,38,24,"2023-07-02T13:51:11.206000+00:00",9118,1213
30.4,40,31,"2023-07-02T13:53:26.781000+00:00",9118,1213
21.9,40,77,"2023-07-02T13:53:44.797000+00:00",9118,1213
22,41,4,"2023-07-02T13:54:01.562000+00:00",9118,1213
21.7,41,63,"2023-07-02T13:54:19.468000+00:00",9118,1213
27.6,41,23,"2023-07-02T13:54:32.593000+00:00",9118,1213
22.3,41,81,"2023-07-02T13:54:59.592000+00:00",9118,1213
27.7,42,44,"2023-07-02T13:55:18.873000+00:00",9118,1213
21.5,43,2,"2023-07-02T13:57:02.277000+00:00",9118,1213
21.3,43,22,"2023-07-02T13:57:18.496000+00:00",9118,1213
21.9,44,14,"2023-07-02T13:57:37.886000+00:00",9118,1213
27.8,44,10,"2023-07-02T13:57:58.776000+00:00",9118,1213
28.5,45,55,"2023-07-02T13:58:39.385000+00:00",9118,1213
21.4,47,16,"2023-07-02T14:00:48.336000+00:00",9118,1213
21.6,49,1,"2023-07-02T14:02:53.490000+00:00",9118,1213
21.2,50,11,"2023-07-02T14:04:28.879000+00:00",9118,1213
21.8,54,18,"2023-07-02T14:09:50.842000+00:00",9118,1213
21.3,69,1,"2023-07-02T14:26:05.356000+00:00",9118,1213
42.6,2,23,"2023-07-07T11:32:32.917000+00:00",9119,1214
49.8,2,31,"2023-07-07T11:33:46.995000+00:00",9119,1214
48.9,3,23,"2023-07-07T11:35:05.197000+00:00",9119,1214
50.2,3,2,"2023-07-07T11:35:29.212000+00:00",9119,1214
38.3,5,21,"2023-07-07T11:38:34.226000+00:00",9119,1214
37.8,5,16,"2023-07-07T11:38:43.241000+00:00",9119,1214
31.8,5,27,"2023-07-07T11:38:54.288000+00:00",9119,1214
39.1,6,4,"2023-07-07T11:39:59.709000+00:00",9119,1214
43.2,7,63,"2023-07-07T11:40:44.834000+00:00",9119,1214
58,7,44,"2023-07-07T11:41:24.130000+00:00",9119,1214
64.5,7,4,"2023-07-07T11:42:51.082000+00:00",9119,1214
616.9,3,81,"2023-07-07T11:44:18.972000+00:00",9119,1214
41.4,7,20,"2023-07-07T11:44:40.862000+00:00",9119,1214
30.9,8,4,"2023-07-07T11:45:06.987000+00:00",9119,1214
605.7,4,11,"2023-07-07T11:45:38.971000+00:00",9119,1214
733.4,3,24,"2023-07-07T11:47:36.454000+00:00",9119,1214
719,4,23,"2023-07-07T11:49:04.625000+00:00",9119,1214
55.2,11,10,"2023-07-07T11:50:39.249000+00:00",9119,1214
866.3,5,2,"2023-07-07T11:53:16.950000+00:00",9119,1214
33.2,10,77,"2023-07-07T11:53:38.981000+00:00",9119,1214
419.3,9,4,"2023-07-07T11:53:48.247000+00:00",9119,1214
1190,3,14,"2023-07-07T11:53:58.684000+00:00",9119,1214
424.8,10,18,"2023-07-07T11:54:27.746000+00:00",9119,1214
514.1,9,1,"2023-07-07T11:54:59.277000+00:00",9119,1214
444.7,5,81,"2023-07-07T11:55:23.308000+00:00",9119,1214
558.5,10,55,"2023-07-07T11:56:21.464000+00:00",9119,1214
451.6,12,63,"2023-07-07T11:56:22.386000+00:00",9119,1214
468.9,11,22,"2023-07-07T11:57:20.994000+00:00",9119,1214
593.3,11,21,"2023-07-07T11:58:49.821000+00:00",9119,1214
557.3,12,44,"2023-07-07T11:59:10.993000+00:00",9119,1214
871.9,9,27,"2023-07-07T12:00:32.133000+00:00",9119,1214
644.2,11,16,"2023-07-07T12:01:11.164000+00:00",9119,1214
31.6,9,2,"2023-07-07T12:01:12.851000+00:00",9119,1214
36.7,13,55,"2023-07-07T12:02:40.288000+00:00",9119,1214
504.1,11,77,"2023-07-07T12:03:35.100000+00:00",9119,1214
1076,8,20,"2023-07-07T12:04:08.818000+00:00",9119,1214
44.1,12,23,"2023-07-07T12:04:11.896000+00:00",9119,1214
40.9,17,63,"2023-07-07T12:05:16.833000+00:00",9119,1214
815.9,12,10,"2023-07-07T12:05:52.629000+00:00",9119,1214
1033.9,11,31,"2023-07-07T12:07:16.206000+00:00",9119,1214
59.8,13,23,"2023-07-07T12:07:19.409000+00:00",9119,1214
43.5,14,16,"2023-07-07T12:07:40.034000+00:00",9119,1214
30,16,21,"2023-07-07T12:07:47.706000+00:00",9119,1214
33.8,14,23,"2023-07-07T12:09:45.580000+00:00",9119,1214
38.4,11,20,"2023-07-07T12:10:49.313000+00:00",9119,1214
509.9,11,24,"2023-07-07T12:10:53.688000+00:00",9119,1214
624,13,11,"2023-07-07T12:13:11.937000+00:00",9119,1214
544.3,15,44,"2023-07-07T12:13:17.702000+00:00",9119,1214
438.4,12,2,"2023-07-07T12:13:43.827000+00:00",9119,1214
700.4,15,4,"2023-07-07T12:15:15.560000+00:00",9119,1214
395.5,18,1,"2023-07-07T12:15:39.904000+00:00",9119,1214
420.1,17,22,"2023-07-07T12:15:42.810000+00:00",9119,1214
635,15,55,"2023-07-07T12:17:05.997000+00:00",9119,1214
306.9,14,81,"2023-07-07T12:17:26.637000+00:00",9119,1214
376.9,13,14,"2023-07-07T12:18:03.496000+00:00",9119,1214
393.7,15,23,"2023-07-07T12:18:05.965000+00:00",9119,1214
358.7,17,16,"2023-07-07T12:19:02.573000+00:00",9119,1214
34.5,16,11,"2023-07-07T12:19:33.870000+00:00",9119,1214
503.8,20,18,"2023-07-07T12:19:43.198000+00:00",9119,1214
636.5,14,27,"2023-07-07T12:20:05.291000+00:00",9119,1214
289.9,16,31,"2023-07-07T12:20:59.807000+00:00",9119,1214
356.4,17,10,"2023-07-07T12:21:25.884000+00:00",9119,1214
342.6,14,20,"2023-07-07T12:21:50.212000+00:00",9119,1214
23,21,1,"2023-07-07T12:22:06.290000+00:00",9119,1214
582.9,16,77,"2023-07-07T12:22:09.540000+00:00",9119,1214
515.2,22,63,"2023-07-07T12:22:37.024000+00:00",9119,1214
515.2,21,21,"2023-07-07T12:24:52.570000+00:00",9119,1214
368.6,16,24,"2023-07-07T12:26:01.866000+00:00",9119,1214
41.7,23,18,"2023-07-07T12:26:11.319000+00:00",9119,1214
59.4,19,23,"2023-07-07T12:26:17.537000+00:00",9119,1214
336.2,21,44,"2023-07-07T12:28:56.286000+00:00",9119,1214
23,5,23,"2023-07-07T15:14:28.439000+00:00",9120,1214
40.2,6,24,"2023-07-07T15:15:25.329000+00:00",9120,1214
440,6,14,"2023-07-07T15:21:32.403000+00:00",9120,1214
484.4,6,1,"2023-07-07T15:23:54.542000+00:00",9120,1214
328.4,8,18,"2023-07-07T15:23:59.105000+00:00",9120,1214
387.9,7,11,"2023-07-07T15:24:00.651000+00:00",9120,1214
536.3,6,63,"2023-07-07T15:24:05.776000+00:00",9120,1214
264,8,23,"2023-07-07T15:24:13.870000+00:00",9120,1214
347,8,2,"2023-07-07T15:24:35.745000+00:00",9120,1214
323.4,8,55,"2023-07-07T15:25:00.104000+00:00",9120,1214
671,6,27,"2023-07-07T15:26:31.822000+00:00",9120,1214
581.7,8,10,"2023-07-07T15:27:21.384000+00:00",9120,1214
388.6,10,21,"2023-07-07T15:27:24.883000+00:00",9120,1214
458.3,9,22,"2023-07-07T15:27:32.477000+00:00",9120,1214
392.7,10,77,"2023-07-07T15:28:15.930000+00:00",9120,1214
467.6,8,44,"2023-07-07T15:28:53.757000+00:00",9120,1214
507.5,10,81,"2023-07-07T15:30:29.834000+00:00",9120,1214
39.4,11,55,"2023-07-07T15:30:54.303000+00:00",9120,1214
426,11,24,"2023-07-07T15:31:36.177000+00:00",9120,1214
195.3,9,63,"2023-07-07T15:32:30.302000+00:00",9120,1214
983.7,7,31,"2023-07-07T15:32:42.224000+00:00",9120,1214
593.4,7,20,"2023-07-07T15:33:02.630000+00:00",9120,1214
33.8,11,10,"2023-07-07T15:33:36.410000+00:00",9120,1214
895.1,8,4,"2023-07-07T15:33:39.176000+00:00",9120,1214
37.2,12,22,"2023-07-07T15:33:50.629000+00:00",9120,1214
409.6,10,11,"2023-07-07T15:36:09.096000+00:00",9120,1214
286.4,11,14,"2023-07-07T15:36:31.612000+00:00",9120,1214
442.7,11,18,"2023-07-07T15:36:59.830000+00:00",9120,1214
372.8,9,27,"2023-07-07T15:37:59.814000+00:00",9120,1214
32,10,31,"2023-07-07T15:38:48.376000+00:00",9120,1214
604.6,9,1,"2023-07-07T15:38:59.672000+00:00",9120,1214
29.7,15,24,"2023-07-07T15:39:31.578000+00:00",9120,1214
420.2,12,55,"2023-07-07T15:39:40.844000+00:00",9120,1214
419,13,2,"2023-07-07T15:40:59.421000+00:00",9120,1214
380.5,14,23,"2023-07-07T15:42:05.952000+00:00",9120,1214
342.6,14,81,"2023-07-07T15:43:28.747000+00:00",9120,1214
343.1,16,21,"2023-07-07T15:43:52.528000+00:00",9120,1214
31.7,15,2,"2023-07-07T15:44:33.856000+00:00",9120,1214
366.6,15,22,"2023-07-07T15:45:11.996000+00:00",9120,1214
36.9,16,23,"2023-07-07T15:45:45.636000+00:00",9120,1214
487.1,14,10,"2023-07-07T15:46:56.776000+00:00",9120,1214
28.9,16,22,"2023-07-07T15:47:09.136000+00:00",9120,1214
381.3,14,14,"2023-07-07T15:47:47.494000+00:00",9120,1214
718.5,12,44,"2023-07-07T15:48:00.604000+00:00",9120,1214
470.4,14,63,"2023-07-07T15:49:27.353000+00:00",9120,1214
416.5,13,4,"2023-07-07T15:49:31.743000+00:00",9120,1214
454.5,18,77,"2023-07-07T15:51:23.758000+00:00",9120,1214
420,18,24,"2023-07-07T15:51:37.695000+00:00",9120,1214
350.7,14,31,"2023-07-07T15:52:08.007000+00:00",9120,1214
28.5,21,18,"2023-07-07T15:53:15.256000+00:00",9120,1214
29,18,1,"2023-07-07T15:53:25.600000+00:00",9120,1214
29.4,19,24,"2023-07-07T15:53:40.678000+00:00",9120,1214
29.3,20,77,"2023-07-07T15:54:57.724000+00:00",9120,1214
690.8,13,20,"2023-07-07T15:56:18.911000+00:00",9120,1214
28.6,23,11,"2023-07-07T15:56:59.144000+00:00",9120,1214
28.5,23,55,"2023-07-07T15:57:25.566000+00:00",9120,1214
34.9,19,63,"2023-07-07T15:57:56.753000+00:00",9120,1214
29.1,26,21,"2023-07-07T16:00:02.408000+00:00",9120,1214
28.5,26,81,"2023-07-07T16:02:47.515000+00:00",9120,1214
41.6,2,14,"2023-07-08T10:32:33.292000+00:00",9121,1214
31,4,11,"2023-07-08T10:37:12.818000+00:00",9121,1214
35.7,4,16,"2023-07-08T10:37:52.443000+00:00",9121,1214
226.8,3,14,"2023-07-08T10:37:57.724000+00:00",9121,1214
335.3,2,18,"2023-07-08T10:38:06.614000+00:00",9121,1214
38.3,7,55,"2023-07-08T10:43:37.327000+00:00",9121,1214
373,6,4,"2023-07-08T10:46:16.090000+00:00",9121,1214
371.7,7,1,"2023-07-08T10:48:23.072000+00:00",9121,1214
409,7,11,"2023-07-08T10:49:31.040000+00:00",9121,1214
389.5,8,10,"2023-07-08T10:50:14.929000+00:00",9121,1214
310.6,9,21,"2023-07-08T10:50:27.460000+00:00",9121,1214
176.9,6,23,"2023-07-08T10:50:31.882000+00:00",9121,1214
265.1,9,22,"2023-07-08T10:50:41.757000+00:00",9121,1214
159.8,9,14,"2023-07-08T10:51:10.897000+00:00",9121,1214
290.9,8,2,"2023-07-08T10:51:45.803000+00:00",9121,1214
326.7,7,18,"2023-07-08T10:52:04.177000+00:00",9121,1214
254.8,6,20,"2023-07-08T10:52:50.083000+00:00",9121,1214
246,10,81,"2023-07-08T10:52:59.380000+00:00",9121,1214
551.4,8,31,"2023-07-08T10:53:25.020000+00:00",9121,1214
245.6,10,16,"2023-07-08T10:53:26.957000+00:00",9121,1214
221,9,4,"2023-07-08T10:54:36.972000+00:00",9121,1214
128.9,8,77,"2023-07-08T10:55:02.924000+00:00",9121,1214
259.9,8,27,"2023-07-08T10:55:24.455000+00:00",9121,1214
408.2,10,4,"2023-07-08T11:03:03.775000+00:00",9121,1214
903.7,10,55,"2023-07-08T11:03:53.821000+00:00",9121,1214
349.6,13,81,"2023-07-08T11:04:05.602000+00:00",9121,1214
494.3,9,23,"2023-07-08T11:04:14.242000+00:00",9121,1214
433.3,11,2,"2023-07-08T11:04:25.836000+00:00",9121,1214
289.7,14,16,"2023-07-08T11:05:14.148000+00:00",9121,1214
496.4,13,21,"2023-07-08T11:05:36.038000+00:00",9121,1214
433.2,11,31,"2023-07-08T11:05:58.912000+00:00",9121,1214
549.7,12,10,"2023-07-08T11:06:15.522000+00:00",9121,1214
909.3,9,63,"2023-07-08T11:06:26.756000+00:00",9121,1214
457.9,10,77,"2023-07-08T11:06:48.068000+00:00",9121,1214
556.9,13,22,"2023-07-08T11:07:19.552000+00:00",9121,1214
848.7,10,11,"2023-07-08T11:08:17.004000+00:00",9121,1214
729.1,8,20,"2023-07-08T11:08:29.207000+00:00",9121,1214
216.3,12,4,"2023-07-08T11:09:52.111000+00:00",9121,1214
1337.5,12,1,"2023-07-08T11:18:26.899000+00:00",9121,1214
577.3,13,55,"2023-07-08T11:18:49.383000+00:00",9121,1214
424.1,12,11,"2023-07-08T11:18:52.196000+00:00",9121,1214
624.9,16,16,"2023-07-08T11:19:08.633000+00:00",9121,1214
688.4,10,63,"2023-07-08T11:19:38.976000+00:00",9121,1214
1566.7,9,44,"2023-07-08T11:19:45.226000+00:00",9121,1214
1474.9,12,14,"2023-07-08T11:21:01.443000+00:00",9121,1214
1429.4,10,18,"2023-07-08T11:21:15.896000+00:00",9121,1214
899.7,15,81,"2023-07-08T11:22:23.067000+00:00",9121,1214
679.3,16,21,"2023-07-08T11:22:32.332000+00:00",9121,1214
612.1,16,22,"2023-07-08T11:23:03.644000+00:00",9121,1214
384.9,17,31,"2023-07-08T11:23:26.706000+00:00",9121,1214
1685.3,9,27,"2023-07-08T11:25:13.517000+00:00",9121,1214
821.8,15,10,"2023-07-08T11:25:18.814000+00:00",9121,1214
728.4,14,4,"2023-07-08T11:25:31.532000+00:00",9121,1214
595.7,15,77,"2023-07-08T11:26:32.140000+00:00",9121,1214
31.7,13,44,"2023-07-08T11:27:30.139000+00:00",9121,1214
904.2,11,20,"2023-07-08T11:29:05.388000+00:00",9121,1214
1177.8,12,23,"2023-07-08T11:29:10.622000+00:00",9121,1214
1155,14,2,"2023-07-08T11:29:17.434000+00:00",9121,1214
29.1,2,55,"2023-07-08T14:02:32.577000+00:00",9122,1214
36.2,2,16,"2023-07-08T14:02:41.202000+00:00",9122,1214
32.7,2,2,"2023-07-08T14:02:45.546000+00:00",9122,1214
32.7,2,27,"2023-07-08T14:02:48.530000+00:00",9122,1214
31.1,2,20,"2023-07-08T14:02:55.530000+00:00",9122,1214
33,7,21,"2023-07-08T14:11:52.462000+00:00",9122,1214
32.3,7,22,"2023-07-08T14:11:57.368000+00:00",9122,1214
30.3,7,2,"2023-07-08T14:12:01.118000+00:00",9122,1214
46.3,7,81,"2023-07-08T14:12:12.618000+00:00",9122,1214
113.2,7,4,"2023-07-08T14:12:23.602000+00:00",9122,1214
97.8,7,18,"2023-07-08T14:12:36.367000+00:00",9122,1214
32.2,8,24,"2023-07-08T14:12:56.727000+00:00",9122,1214
71.3,8,77,"2023-07-08T14:13:07.414000+00:00",9122,1214
177.8,7,14,"2023-07-08T14:13:41.632000+00:00",9122,1214
31,8,23,"2023-07-08T14:14:02.804000+00:00",9122,1214
29.5,8,11,"2023-07-08T14:14:18.304000+00:00",9122,1214
673.8,9,11,"2023-07-08T14:25:02.656000+00:00",9122,1214
693.3,9,23,"2023-07-08T14:25:05.156000+00:00",9122,1214
817.2,9,2,"2023-07-08T14:25:08.109000+00:00",9122,1214
796.3,9,77,"2023-07-08T14:25:12.499000+00:00",9122,1214
772.1,9,24,"2023-07-08T14:25:16.906000+00:00",9122,1214
842.9,9,21,"2023-07-08T14:25:22.609000+00:00",9122,1214
899.8,9,4,"2023-07-08T14:25:30.609000+00:00",9122,1214
847.1,9,81,"2023-07-08T14:25:33.390000+00:00",9122,1214
880,9,18,"2023-07-08T14:25:38.546000+00:00",9122,1214
903.4,8,14,"2023-07-08T14:25:47.233000+00:00",9122,1214
1413.1,9,27,"2023-07-08T14:25:48.952000+00:00",9122,1214
871.3,9,22,"2023-07-08T14:25:56.405000+00:00",9122,1214
1438.2,9,16,"2023-07-08T14:26:03.249000+00:00",9122,1214
1441.4,10,55,"2023-07-08T14:26:04.890000+00:00",9122,1214
820.2,8,63,"2023-07-08T14:26:06.264000+00:00",9122,1214
542,11,14,"2023-07-08T14:40:02.552000+00:00",9122,1214
562.6,12,18,"2023-07-08T14:40:09.146000+00:00",9122,1214
604.1,12,2,"2023-07-08T14:40:12.833000+00:00",9122,1214
612.1,12,23,"2023-07-08T14:40:14.177000+00:00",9122,1214
528.8,12,16,"2023-07-08T14:40:15.521000+00:00",9122,1214
531.3,13,55,"2023-07-08T14:40:16.739000+00:00",9122,1214
590.6,12,4,"2023-07-08T14:40:19.911000+00:00",9122,1214
558.4,12,27,"2023-07-08T14:40:21.474000+00:00",9122,1214
544.2,11,63,"2023-07-08T14:40:28.645000+00:00",9122,1214
552.1,12,31,"2023-07-08T14:40:35.177000+00:00",9122,1214
568.8,12,44,"2023-07-08T14:40:46.317000+00:00",9122,1214
578,12,1,"2023-07-08T14:40:53.301000+00:00",9122,1214
565.5,12,10,"2023-07-08T14:40:55.348000+00:00",9122,1214
619.6,12,81,"2023-07-08T14:40:58.395000+00:00",9122,1214
100.9,15,44,"2023-07-08T14:47:20+00:00",9122,1214
140.9,14,63,"2023-07-08T14:47:42.219000+00:00",9122,1214
62.4,16,4,"2023-07-08T14:48:05.562000+00:00",9122,1214
128.9,17,16,"2023-07-08T14:50:51.013000+00:00",9122,1214
109.1,18,55,"2023-07-08T14:50:55.310000+00:00",9122,1214
149.2,17,23,"2023-07-08T14:51:05.951000+00:00",9122,1214
155.1,17,2,"2023-07-08T14:51:08.841000+00:00",9122,1214
180.7,16,14,"2023-07-08T14:51:12.701000+00:00",9122,1214
30.2,18,1,"2023-07-08T14:51:41.778000+00:00",9122,1214
31,18,81,"2023-07-08T14:51:54.419000+00:00",9122,1214
212.6,17,18,"2023-07-08T14:52:04.294000+00:00",9122,1214
298.1,16,31,"2023-07-08T14:52:17.450000+00:00",9122,1214
422,15,27,"2023-07-08T14:52:18.247000+00:00",9122,1214
282.3,16,10,"2023-07-08T14:52:33.887000+00:00",9122,1214
32,18,44,"2023-07-08T14:52:41.465000+00:00",9122,1214
29,17,63,"2023-07-08T14:52:55.653000+00:00",9122,1214
426.9,19,63,"2023-07-08T15:03:16.833000+00:00",9122,1214
434.2,20,44,"2023-07-08T15:03:20.458000+00:00",9122,1214
448,20,23,"2023-07-08T15:03:35.442000+00:00",9122,1214
398.4,21,4,"2023-07-08T15:03:38.395000+00:00",9122,1214
450.7,19,14,"2023-07-08T15:03:51.676000+00:00",9122,1214
444.4,21,1,"2023-07-08T15:03:55.614000+00:00",9122,1214
518.9,20,16,"2023-07-08T15:04:07.848000+00:00",9122,1214
441.1,21,81,"2023-07-08T15:04:10.520000+00:00",9122,1214
496.7,21,55,"2023-07-08T15:04:12.176000+00:00",9122,1214
412.3,19,10,"2023-07-08T15:04:29.176000+00:00",9122,1214
195.1,22,63,"2023-07-08T15:11:44.484000+00:00",9122,1214
164.1,23,16,"2023-07-08T15:11:47.249000+00:00",9122,1214
195.5,23,44,"2023-07-08T15:11:47.921000+00:00",9122,1214
157.8,24,55,"2023-07-08T15:11:51.280000+00:00",9122,1214
179.4,22,14,"2023-07-08T15:11:53.452000+00:00",9122,1214
191.1,24,4,"2023-07-08T15:11:57.124000+00:00",9122,1214
167.2,24,81,"2023-07-08T15:12:12.593000+00:00",9122,1214
209.4,24,1,"2023-07-08T15:12:24.280000+00:00",9122,1214
182.9,22,10,"2023-07-08T15:12:30.671000+00:00",9122,1214
234.9,23,23,"2023-07-08T15:12:38.405000+00:00",9122,1214
41.9,7,27,"2023-07-09T14:14:59.362000+00:00",9126,1214
28.3,14,22,"2023-07-09T14:25:44.273000+00:00",9126,1214
28.2,18,16,"2023-07-09T14:31:37.391000+00:00",9126,1214
29.1,24,24,"2023-07-09T14:41:26.225000+00:00",9126,1214
28.8,26,55,"2023-07-09T14:44:05.366000+00:00",9126,1214
28.2,27,21,"2023-07-09T14:46:03.349000+00:00",9126,1214
29.4,28,63,"2023-07-09T14:47:07.832000+00:00",9126,1214
28,28,11,"2023-07-09T14:47:18.879000+00:00",9126,1214
28.6,29,81,"2023-07-09T14:48:34.502000+00:00",9126,1214
28.8,29,2,"2023-07-09T14:49:06.924000+00:00",9126,1214
28.4,31,10,"2023-07-09T14:51:59.061000+00:00",9126,1214
28.5,31,18,"2023-07-09T14:52:09.014000+00:00",9126,1214
