"session_key","meeting_key","date","driver_number","pit_duration","lap_number"
9473,1230,"2024-03-07T13:55:29.303000+00:00",23,488.1,10
9473,1230,"2024-03-07T13:56:10.359000+00:00",27,961.7,6
9473,1230,"2024-03-07T13:56:55.279000+00:00",2,346.3,10
9473,1230,"2024-03-07T13:58:24.362000+00:00",24,568.3,11
9473,1230,"2024-03-07T13:59:11.199000+00:00",31,560.1,11
9473,1230,"2024-03-07T13:59:33.389000+00:00",10,831.9,9
9473,1230,"2024-03-07T14:00:28.821000+00:00",20,925.7,7
9473,1230,"2024-03-07T14:00:35.632000+00:00",1,704.1,9
9473,1230,"2024-03-07T14:00:42.858000+00:00",55,669,11
9473,1230,"2024-03-07T14:00:46.548000+00:00",81,1047.1,8
9473,1230,"2024-03-07T14:01:14.465000+00:00",63,672.7,11
9473,1230,"2024-03-07T14:02:15.778000+00:00",27,29.3,9
9473,1230,"2024-03-07T14:02:24.491000+00:00",77,19.4,13
9473,1230,"2024-03-07T14:03:08.803000+00:00",44,890.5,10
9473,1230,"2024-03-07T14:03:13.554000+00:00",16,722.1,11
9473,1230,"2024-03-07T14:03:28.913000+00:00",18,1387.9,6
9473,1230,"2024-03-07T14:05:38.400000+00:00",11,805.6,12
9473,1230,"2024-03-07T14:07:01.356000+00:00",55,16.4,14
9473,1230,"2024-03-07T14:07:48.447000+00:00",3,764.8,13
9473,1230,"2024-03-07T14:08:19.585000+00:00",22,850.5,13
9473,1230,"2024-03-07T14:08:38.766000+00:00",24,17.3,16
9473,1230,"2024-03-07T14:09:54.593000+00:00",44,23.5,13
9473,1230,"2024-03-07T14:10:18.827000+00:00",63,190.4,14
9473,1230,"2024-03-07T14:12:05.426000+00:00",11,25.6,15
9473,1230,"2024-03-07T14:14:30.081000+00:00",4,402.2,15
9473,1230,"2024-03-07T14:16:10.183000+00:00",14,559,17
9473,1230,"2024-03-07T14:17:48.879000+00:00",2,336,18
9473,1230,"2024-03-07T14:18:09.534000+00:00",1,368.5,15
9473,1230,"2024-03-07T14:18:46.165000+00:00",81,438.9,14
9473,1230,"2024-03-07T14:18:52.612000+00:00",23,458.3,18
9473,1230,"2024-03-07T14:20:05.643000+00:00",10,325.5,17
9473,1230,"2024-03-07T14:20:09.198000+00:00",31,366.5,19
9473,1230,"2024-03-07T14:20:20.426000+00:00",3,200.1,18
9473,1230,"2024-03-07T14:20:28.096000+00:00",27,780.6,12
9473,1230,"2024-03-07T14:20:38.495000+00:00",77,354.2,19
9473,1230,"2024-03-07T14:22:06.765000+00:00",63,393.9,17
9473,1230,"2024-03-07T14:22:25.064000+00:00",20,700.9,12
9473,1230,"2024-03-07T14:22:31.324000+00:00",55,443.9,18
9473,1230,"2024-03-07T14:22:53.439000+00:00",16,351,18
9473,1230,"2024-03-07T14:23:35.466000+00:00",44,490.8,16
9473,1230,"2024-03-07T14:24:16.259000+00:00",24,586.4,19
9473,1230,"2024-03-07T14:24:37.347000+00:00",18,505,13
9473,1230,"2024-03-07T14:24:57.192000+00:00",11,455.9,18
9473,1230,"2024-03-07T14:27:46.347000+00:00",4,20.6,23
9473,1230,"2024-03-07T14:28:04.804000+00:00",3,21,22
9473,1230,"2024-03-07T14:28:55.183000+00:00",81,20.3,20
9474,1230,"2024-03-07T17:10:04.921000+00:00",81,NA,1
9474,1230,"2024-03-07T17:10:09.054000+00:00",24,NA,1
9474,1230,"2024-03-07T17:10:19.239000+00:00",23,NA,1
9474,1230,"2024-03-07T17:10:21.905000+00:00",10,NA,1
9474,1230,"2024-03-07T17:10:23.855000+00:00",77,NA,1
9474,1230,"2024-03-07T17:10:27.379000+00:00",31,NA,1
9474,1230,"2024-03-07T17:10:27.516000+00:00",4,NA,1
9474,1230,"2024-03-07T17:10:28.293000+00:00",1,NA,1
9474,1230,"2024-03-07T17:10:31.081000+00:00",20,NA,1
9474,1230,"2024-03-07T17:10:34.542000+00:00",27,NA,1
9474,1230,"2024-03-07T17:10:38.510000+00:00",18,NA,1
9474,1230,"2024-03-07T17:10:41.305000+00:00",11,NA,1
9474,1230,"2024-03-07T17:10:47.662000+00:00",44,NA,1
9474,1230,"2024-03-07T17:10:53.075000+00:00",22,NA,1
9474,1230,"2024-03-07T17:10:56.134000+00:00",14,NA,1
9474,1230,"2024-03-07T17:11:00.535000+00:00",2,NA,1
9474,1230,"2024-03-07T17:11:20.879000+00:00",16,NA,1
9474,1230,"2024-03-07T17:11:23.058000+00:00",55,NA,1
9474,1230,"2024-03-07T17:11:40.322000+00:00",3,NA,1
9474,1230,"2024-03-07T17:12:08.861000+00:00",63,NA,1
9474,1230,"2024-03-07T17:16:10.501000+00:00",63,28.2,3
9474,1230,"2024-03-07T17:16:38.076000+00:00",1,22,4
9474,1230,"2024-03-07T17:17:18.608000+00:00",11,25.3,4
9474,1230,"2024-03-07T17:26:07.810000+00:00",81,513.8,5
9474,1230,"2024-03-07T17:30:55.250000+00:00",77,560.9,7
9474,1230,"2024-03-07T17:31:15.786000+00:00",24,441.3,8
9474,1230,"2024-03-07T17:32:04.137000+00:00",2,458.4,8
9474,1230,"2024-03-07T17:32:09.296000+00:00",14,481.4,8
9474,1230,"2024-03-07T17:32:14.168000+00:00",55,397.6,8
9474,1230,"2024-03-07T17:32:16.744000+00:00",4,699.1,6
9474,1230,"2024-03-07T17:32:18.995000+00:00",1,381.5,9
9474,1230,"2024-03-07T17:32:22.338000+00:00",23,565,8
9474,1230,"2024-03-07T17:32:24.429000+00:00",20,731.2,6
9474,1230,"2024-03-07T17:32:30.523000+00:00",16,440.4,8
9474,1230,"2024-03-07T17:32:53.313000+00:00",27,458.4,9
9474,1230,"2024-03-07T17:33:08.626000+00:00",22,361.2,9
9474,1230,"2024-03-07T17:33:25.245000+00:00",10,521.3,9
9474,1230,"2024-03-07T17:33:29.083000+00:00",18,586.4,8
9474,1230,"2024-03-07T17:33:49.745000+00:00",31,589,8
9474,1230,"2024-03-07T17:34:00.411000+00:00",11,682.5,7
9474,1230,"2024-03-07T17:35:15.158000+00:00",63,463,9
9474,1230,"2024-03-07T17:35:19.868000+00:00",3,227.9,11
9474,1230,"2024-03-07T17:35:41.390000+00:00",81,173.4,9
9474,1230,"2024-03-07T17:38:28.057000+00:00",44,640.5,9
9474,1230,"2024-03-07T17:39:24.100000+00:00",16,28,11
9474,1230,"2024-03-07T17:40:37.727000+00:00",55,24.8,12
9474,1230,"2024-03-07T17:43:49.364000+00:00",4,362.7,9
9474,1230,"2024-03-07T17:46:04.146000+00:00",11,417.3,10
9474,1230,"2024-03-07T17:47:44.453000+00:00",23,329.7,13
9474,1230,"2024-03-07T17:49:06.396000+00:00",27,587.3,12
9474,1230,"2024-03-07T17:49:14.948000+00:00",22,360.5,14
9474,1230,"2024-03-07T17:49:33.826000+00:00",14,385.5,14
9474,1230,"2024-03-07T17:50:06.161000+00:00",23,24.6,14
9474,1230,"2024-03-07T17:50:21.466000+00:00",2,406.8,14
9474,1230,"2024-03-07T17:50:53.048000+00:00",20,494.9,11
9474,1230,"2024-03-07T17:51:02.259000+00:00",18,358.9,14
9474,1230,"2024-03-07T17:51:31.257000+00:00",77,389.3,14
9474,1230,"2024-03-07T17:52:36.684000+00:00",1,527.3,15
9474,1230,"2024-03-07T17:52:42.363000+00:00",2,27.4,15
9474,1230,"2024-03-07T17:52:58.944000+00:00",3,365.7,17
9474,1230,"2024-03-07T17:53:18.008000+00:00",24,542.4,15
9474,1230,"2024-03-07T17:53:23.238000+00:00",16,597.5,13
9474,1230,"2024-03-07T17:53:45.817000+00:00",81,337.5,16
9474,1230,"2024-03-07T17:53:46.080000+00:00",10,328.1,17
9474,1230,"2024-03-07T17:53:53.863000+00:00",77,32.4,15
9474,1230,"2024-03-07T17:54:20.355000+00:00",31,342.6,16
9474,1230,"2024-03-07T17:55:13.862000+00:00",44,440.8,14
9474,1230,"2024-03-07T17:57:47.575000+00:00",55,413.7,17
9474,1230,"2024-03-07T17:57:54.668000+00:00",4,290.6,14
9474,1230,"2024-03-07T17:58:15.804000+00:00",63,570.4,16
9474,1230,"2024-03-07T18:01:41.352000+00:00",4,20.7,16
9474,1230,"2024-03-07T18:03:47.887000+00:00",63,21.9,19
9474,1230,"2024-03-07T18:07:11.880000+00:00",27,21,23
9474,1230,"2024-03-07T18:08:38.712000+00:00",81,21.2,25
9474,1230,"2024-03-07T18:09:07.227000+00:00",44,230.1,20
9474,1230,"2024-03-07T18:09:17.336000+00:00",18,20.6,25
9474,1230,"2024-03-07T18:09:53.205000+00:00",16,20.7,23
9475,1230,"2024-03-08T13:30:09.004000+00:00",77,NA,1
9475,1230,"2024-03-08T13:31:08.251000+00:00",38,NA,1
9475,1230,"2024-03-08T13:34:08.222000+00:00",44,NA,1
9475,1230,"2024-03-08T13:34:15.194000+00:00",18,NA,1
9475,1230,"2024-03-08T13:34:29.133000+00:00",14,NA,1
9475,1230,"2024-03-08T13:36:21.930000+00:00",18,22.4,2
9475,1230,"2024-03-08T13:36:51.990000+00:00",14,25,2
9475,1230,"2024-03-08T13:38:57.567000+00:00",24,NA,1
9475,1230,"2024-03-08T13:39:48.227000+00:00",63,NA,1
9475,1230,"2024-03-08T13:40:14.801000+00:00",4,NA,1
9475,1230,"2024-03-08T13:40:39.434000+00:00",44,26.5,4
9475,1230,"2024-03-08T13:41:57.644000+00:00",22,NA,1
9475,1230,"2024-03-08T13:43:14.182000+00:00",3,NA,1
9475,1230,"2024-03-08T13:45:36.182000+00:00",16,NA,1
9475,1230,"2024-03-08T13:46:33.166000+00:00",44,28.7,7
9475,1230,"2024-03-08T13:47:56.984000+00:00",11,NA,1
9475,1230,"2024-03-08T13:48:02.482000+00:00",2,NA,1
9475,1230,"2024-03-08T13:48:25.738000+00:00",77,338.8,8
9475,1230,"2024-03-08T13:48:33.228000+00:00",10,NA,1
9475,1230,"2024-03-08T13:48:47.609000+00:00",31,NA,1
9475,1230,"2024-03-08T13:49:08.284000+00:00",23,NA,1
9475,1230,"2024-03-08T13:49:41.214000+00:00",81,NA,1
9475,1230,"2024-03-08T13:49:45.127000+00:00",27,NA,1
9475,1230,"2024-03-08T13:50:48.104000+00:00",1,NA,1
9475,1230,"2024-03-08T13:51:03.685000+00:00",38,440,8
9475,1230,"2024-03-08T13:51:36.655000+00:00",16,18.5,4
9475,1230,"2024-03-08T13:52:34.556000+00:00",20,NA,1
9475,1230,"2024-03-08T13:53:04.859000+00:00",4,642.8,2
9475,1230,"2024-03-08T13:53:21.625000+00:00",38,17.1,9
9475,1230,"2024-03-08T13:54:44.521000+00:00",3,30,7
9475,1230,"2024-03-08T13:55:04.191000+00:00",18,1006.7,3
9475,1230,"2024-03-08T13:55:12.139000+00:00",81,208.1,2
9475,1230,"2024-03-08T13:56:16.594000+00:00",24,16.9,10
9475,1230,"2024-03-08T13:57:03.172000+00:00",14,1092.9,3
9475,1230,"2024-03-08T13:58:40.814000+00:00",31,28.7,6
9475,1230,"2024-03-08T13:59:10.431000+00:00",27,17.3,6
9475,1230,"2024-03-08T13:59:47.998000+00:00",22,18.4,10
9475,1230,"2024-03-08T14:00:16.335000+00:00",3,20.1,10
9475,1230,"2024-03-08T14:04:01.762000+00:00",63,792.4,7
9475,1230,"2024-03-08T14:04:14.221000+00:00",10,398,6
9475,1230,"2024-03-08T14:04:28.860000+00:00",20,16.5,7
9475,1230,"2024-03-08T14:05:00.442000+00:00",16,449.4,7
9475,1230,"2024-03-08T14:05:24.139000+00:00",22,218.5,11
9475,1230,"2024-03-08T14:08:34.964000+00:00",23,491,7
9475,1230,"2024-03-08T14:10:31.172000+00:00",77,640.1,15
9475,1230,"2024-03-08T14:10:36.160000+00:00",24,735.9,11
9475,1230,"2024-03-08T14:25:03.067000+00:00",20,1113.7,8
9475,1230,"2024-03-08T14:25:07.186000+00:00",10,952.6,9
9475,1230,"2024-03-08T14:25:08.453000+00:00",77,1517.4,17
9475,1230,"2024-03-08T14:25:11.262000+00:00",27,1455.1,7
9475,1230,"2024-03-08T14:25:22.301000+00:00",63,2073.6,13
9475,1230,"2024-03-08T14:25:26.823000+00:00",3,1383.3,11
9475,1230,"2024-03-08T14:25:31.633000+00:00",31,1293.5,9
9475,1230,"2024-03-08T14:25:34.549000+00:00",14,962.7,10
9475,1230,"2024-03-08T14:25:40.585000+00:00",16,1689.5,12
9475,1230,"2024-03-08T14:25:43.672000+00:00",22,907.6,14
9475,1230,"2024-03-08T14:25:52.930000+00:00",18,1082.1,10
9475,1230,"2024-03-08T14:26:00.485000+00:00",44,1607.7,15
9475,1230,"2024-03-08T14:26:09.175000+00:00",38,1096,18
9475,1230,"2024-03-08T14:26:15.392000+00:00",81,1235.7,8
9475,1230,"2024-03-08T14:26:46.860000+00:00",4,1312.7,8
9475,1230,"2024-03-08T14:27:01.738000+00:00",11,1233.5,10
9475,1230,"2024-03-08T14:27:32.817000+00:00",23,1628.2,10
9475,1230,"2024-03-08T14:27:34.152000+00:00",1,1182.1,10
9476,1230,"2024-03-08T17:00:03.303000+00:00",20,NA,1
9476,1230,"2024-03-08T17:00:08.654000+00:00",2,NA,1
9476,1230,"2024-03-08T17:00:14.295000+00:00",27,NA,1
9476,1230,"2024-03-08T17:00:16.199000+00:00",77,NA,1
9476,1230,"2024-03-08T17:00:21.885000+00:00",31,NA,1
9476,1230,"2024-03-08T17:00:35.135000+00:00",10,NA,1
9476,1230,"2024-03-08T17:00:40.724000+00:00",81,NA,1
9476,1230,"2024-03-08T17:00:45.997000+00:00",23,NA,1
9476,1230,"2024-03-08T17:00:59.643000+00:00",4,NA,1
9476,1230,"2024-03-08T17:01:05.489000+00:00",14,NA,1
9476,1230,"2024-03-08T17:01:13.552000+00:00",18,NA,1
9476,1230,"2024-03-08T17:01:17.813000+00:00",38,NA,1
9476,1230,"2024-03-08T17:01:26.524000+00:00",44,NA,1
9476,1230,"2024-03-08T17:01:54.732000+00:00",63,NA,1
9476,1230,"2024-03-08T17:02:42.198000+00:00",16,NA,1
9476,1230,"2024-03-08T17:05:37.242000+00:00",11,NA,1
9476,1230,"2024-03-08T17:06:17.060000+00:00",1,NA,1
9476,1230,"2024-03-08T17:06:33.135000+00:00",3,NA,1
9476,1230,"2024-03-08T17:06:55.987000+00:00",22,NA,1
9476,1230,"2024-03-08T17:08:53.157000+00:00",44,126.9,4
9476,1230,"2024-03-08T17:09:17.580000+00:00",63,144.4,4
9476,1230,"2024-03-08T17:11:48.255000+00:00",20,189.8,6
9476,1230,"2024-03-08T17:11:51.934000+00:00",27,182.9,6
9476,1230,"2024-03-08T17:11:55.817000+00:00",77,165,6
9476,1230,"2024-03-08T17:12:05.867000+00:00",4,144.6,6
9476,1230,"2024-03-08T17:12:09.537000+00:00",81,174.4,6
9476,1230,"2024-03-08T17:13:07.535000+00:00",10,149.7,7
9476,1230,"2024-03-08T17:13:10.600000+00:00",31,143.9,7
9476,1230,"2024-03-08T17:13:15.616000+00:00",23,227.2,6
9476,1230,"2024-03-08T17:13:23.387000+00:00",2,127.4,7
9476,1230,"2024-03-08T17:14:02.129000+00:00",11,175.6,4
9476,1230,"2024-03-08T17:14:13.372000+00:00",1,164.8,4
9476,1230,"2024-03-08T17:14:21.603000+00:00",3,161.6,4
9476,1230,"2024-03-08T17:14:32.157000+00:00",22,144.8,4
9476,1230,"2024-03-08T17:14:44.864000+00:00",18,277.7,6
9476,1230,"2024-03-08T17:14:49.287000+00:00",38,72.8,8
9476,1230,"2024-03-08T17:14:57.582000+00:00",14,201.3,7
9476,1230,"2024-03-08T17:16:13.626000+00:00",24,NA,1
9476,1230,"2024-03-08T17:25:02.819000+00:00",20,480.7,9
9476,1230,"2024-03-08T17:25:06.959000+00:00",27,483.1,9
9476,1230,"2024-03-08T17:25:12.978000+00:00",44,335.2,10
9476,1230,"2024-03-08T17:25:23.168000+00:00",63,414.7,9
9476,1230,"2024-03-08T17:25:28.141000+00:00",81,471.5,9
9476,1230,"2024-03-08T17:25:39.346000+00:00",4,475.3,9
9476,1230,"2024-03-08T17:25:44.681000+00:00",16,525.7,9
9476,1230,"2024-03-08T17:25:48.896000+00:00",38,418.7,10
9476,1230,"2024-03-08T17:26:26.125000+00:00",23,451.1,9
9476,1230,"2024-03-08T17:27:56.697000+00:00",11,517.3,7
9476,1230,"2024-03-08T17:34:03.803000+00:00",38,913.3,12
9476,1230,"2024-03-08T17:34:08.275000+00:00",44,870.5,13
9476,1230,"2024-03-08T17:34:14.757000+00:00",63,946.2,12
9476,1230,"2024-03-08T17:34:18.060000+00:00",3,882.5,7
9476,1230,"2024-03-08T17:34:22.273000+00:00",11,902.9,8
9476,1230,"2024-03-08T17:34:26.008000+00:00",1,905,7
9476,1230,"2024-03-08T17:34:26.807000+00:00",14,933.6,9
9476,1230,"2024-03-08T17:34:28.078000+00:00",18,858.8,9
9476,1230,"2024-03-08T17:34:28.078000+00:00",20,1045.9,12
9476,1230,"2024-03-08T17:34:29.697000+00:00",22,882.2,7
9476,1230,"2024-03-08T17:34:41.378000+00:00",16,1062.1,11
9476,1230,"2024-03-08T17:35:03.654000+00:00",23,968.8,11
9476,1230,"2024-03-08T17:37:59.647000+00:00",81,1222.3,12
9476,1230,"2024-03-08T17:38:35.118000+00:00",4,1251.2,12
9476,1230,"2024-03-08T17:38:52.283000+00:00",38,79,14
9476,1230,"2024-03-08T17:41:05.837000+00:00",23,33.8,14
9476,1230,"2024-03-08T17:41:19.136000+00:00",20,77.3,15
9476,1230,"2024-03-08T17:41:21.256000+00:00",44,133.6,16
9476,1230,"2024-03-08T17:41:28.608000+00:00",63,118.5,15
9476,1230,"2024-03-08T17:41:37.950000+00:00",11,119.5,11
9476,1230,"2024-03-08T17:41:41.112000+00:00",3,125.8,10
9476,1230,"2024-03-08T17:41:44.152000+00:00",22,92.9,10
9476,1230,"2024-03-08T17:41:52.892000+00:00",1,126.6,10
9476,1230,"2024-03-08T17:41:58.987000+00:00",16,96.6,14
9476,1230,"2024-03-08T17:42:06.765000+00:00",18,121.9,12
9476,1230,"2024-03-08T17:53:02.661000+00:00",16,323.4,17
9476,1230,"2024-03-08T17:53:06.870000+00:00",44,398.7,19
9476,1230,"2024-03-08T17:53:15.108000+00:00",63,383.6,18
9476,1230,"2024-03-08T17:53:21.368000+00:00",81,425.3,17
9476,1230,"2024-03-08T17:53:33.813000+00:00",4,384.8,17
9476,1230,"2024-03-08T17:53:47.937000+00:00",22,377.4,13
9476,1230,"2024-03-08T17:53:51.081000+00:00",11,407,14
9476,1230,"2024-03-08T17:54:04.074000+00:00",14,847.7,12
9476,1230,"2024-03-08T17:54:11.413000+00:00",1,396.4,13
9476,1230,"2024-03-08T17:54:15.175000+00:00",18,492.3,14
9476,1230,"2024-03-08T18:01:05.859000+00:00",44,177.2,22
9476,1230,"2024-03-08T18:01:12.203000+00:00",63,167.6,21
9476,1230,"2024-03-08T18:01:17.073000+00:00",4,164.6,20
9476,1230,"2024-03-08T18:01:22.447000+00:00",81,175.5,20
9476,1230,"2024-03-08T18:01:26.438000+00:00",1,135.7,16
9476,1230,"2024-03-08T18:01:29.940000+00:00",22,164.8,16
9476,1230,"2024-03-08T18:01:33.656000+00:00",11,153.6,17
9476,1230,"2024-03-08T18:01:46.246000+00:00",16,106.8,21
9476,1230,"2024-03-08T18:02:25.905000+00:00",14,195.7,15
9476,1230,"2024-03-08T18:02:28.605000+00:00",18,169.2,17
9480,1230,"2024-03-09T17:15:47.097000+00:00",1,20.6,7
9480,1230,"2024-03-09T17:15:52.880000+00:00",11,22.1,7
9480,1230,"2024-03-09T17:15:55.889000+00:00",16,23.4,7
9480,1230,"2024-03-09T17:15:58.220000+00:00",81,21.4,7
9480,1230,"2024-03-09T17:15:59.780000+00:00",14,22.1,7
9480,1230,"2024-03-09T17:16:04.281000+00:00",63,21,7
9480,1230,"2024-03-09T17:16:13.313000+00:00",22,21.6,7
9480,1230,"2024-03-09T17:16:14.973000+00:00",20,21.4,7
9480,1230,"2024-03-09T17:16:14.973000+00:00",38,22.4,7
9480,1230,"2024-03-09T17:16:15.932000+00:00",23,21.7,7
9480,1230,"2024-03-09T17:16:22.416000+00:00",31,22.5,7
9480,1230,"2024-03-09T17:16:23.903000+00:00",77,22.7,7
9480,1230,"2024-03-09T17:16:26.084000+00:00",2,23.6,7
9480,1230,"2024-03-09T17:17:01.115000+00:00",3,63.3,7
9480,1230,"2024-03-09T17:59:43.237000+00:00",27,21,33
9480,1230,"2024-03-09T18:03:22.747000+00:00",77,23.2,35
9480,1230,"2024-03-09T18:03:59.429000+00:00",44,20.1,36
9480,1230,"2024-03-09T18:05:31.365000+00:00",4,22.2,37
9480,1230,"2024-03-09T18:12:50.460000+00:00",24,46.3,41
9481,1231,"2024-03-22T01:30:03.015000+00:00",14,NA,1
9481,1231,"2024-03-22T01:30:07.549000+00:00",77,NA,1
9481,1231,"2024-03-22T01:30:10.460000+00:00",81,NA,1
9481,1231,"2024-03-22T01:30:14.031000+00:00",63,NA,1
9481,1231,"2024-03-22T01:30:17.338000+00:00",44,NA,1
9481,1231,"2024-03-22T01:30:21.152000+00:00",24,NA,1
9481,1231,"2024-03-22T01:30:31.378000+00:00",4,NA,1
9481,1231,"2024-03-22T01:30:36.040000+00:00",10,NA,1
9481,1231,"2024-03-22T01:31:00.250000+00:00",31,NA,1
9481,1231,"2024-03-22T01:31:12.952000+00:00",22,NA,1
9481,1231,"2024-03-22T01:31:20.625000+00:00",16,NA,1
9481,1231,"2024-03-22T01:31:24.396000+00:00",18,NA,1
9481,1231,"2024-03-22T01:31:36.721000+00:00",11,NA,1
9481,1231,"2024-03-22T01:32:29.061000+00:00",3,NA,1
9481,1231,"2024-03-22T01:32:45.847000+00:00",77,48.4,2
9481,1231,"2024-03-22T01:33:36.769000+00:00",31,46.6,2
9481,1231,"2024-03-22T01:33:42.243000+00:00",1,NA,1
9481,1231,"2024-03-22T01:33:57.442000+00:00",14,30,3
9481,1231,"2024-03-22T01:35:49.398000+00:00",27,NA,1
9481,1231,"2024-03-22T01:35:53.365000+00:00",20,NA,1
9481,1231,"2024-03-22T01:36:57.059000+00:00",16,23.5,4
9481,1231,"2024-03-22T01:39:07.037000+00:00",1,20.8,4
9481,1231,"2024-03-22T01:39:17.746000+00:00",2,NA,1
9481,1231,"2024-03-22T01:41:54.796000+00:00",81,18.6,8
9481,1231,"2024-03-22T01:43:23.086000+00:00",77,538.6,3
9481,1231,"2024-03-22T01:44:13.609000+00:00",55,22.3,8
9481,1231,"2024-03-22T01:44:28.943000+00:00",18,207.7,7
9481,1231,"2024-03-22T01:44:59.031000+00:00",23,NA,1
9481,1231,"2024-03-22T01:45:13.786000+00:00",24,23.6,10
9481,1231,"2024-03-22T01:46:21.409000+00:00",14,540.4,5
9481,1231,"2024-03-22T01:49:50.479000+00:00",63,640.8,7
9481,1231,"2024-03-22T01:49:58.675000+00:00",4,468.1,8
9481,1231,"2024-03-22T01:51:11.163000+00:00",44,708.6,7
9481,1231,"2024-03-22T01:52:37.392000+00:00",10,739.3,7
9481,1231,"2024-03-22T01:53:40.812000+00:00",11,587.4,8
9481,1231,"2024-03-22T01:55:03.711000+00:00",4,38.1,11
9481,1231,"2024-03-22T01:57:11.662000+00:00",27,619.2,8
9481,1231,"2024-03-22T01:58:12.569000+00:00",18,341.8,12
9481,1231,"2024-03-22T01:58:49.047000+00:00",1,707.7,9
9481,1231,"2024-03-22T01:58:53.529000+00:00",11,27.1,11
9481,1231,"2024-03-22T01:59:39.673000+00:00",20,728,8
9481,1231,"2024-03-22T02:00:03.345000+00:00",22,389.9,14
9481,1231,"2024-03-22T02:00:21.644000+00:00",81,836.8,11
9481,1231,"2024-03-22T02:00:30.138000+00:00",24,805.5,11
9481,1231,"2024-03-22T02:00:55.469000+00:00",55,692,11
9481,1231,"2024-03-22T02:01:12.824000+00:00",16,944.3,9
9481,1231,"2024-03-22T02:01:31.308000+00:00",3,527.6,13
9481,1231,"2024-03-22T02:02:17.873000+00:00",27,25,11
9481,1231,"2024-03-22T02:03:23.445000+00:00",2,574.9,10
9481,1231,"2024-03-22T02:03:37.854000+00:00",31,674,14
9481,1231,"2024-03-22T02:05:16.041000+00:00",3,27.6,15
9481,1231,"2024-03-22T02:05:22.186000+00:00",63,480.5,12
9481,1231,"2024-03-22T02:05:53.391000+00:00",24,24.3,14
9481,1231,"2024-03-22T02:06:21.740000+00:00",55,19,14
9481,1231,"2024-03-22T02:06:24.782000+00:00",77,526.3,12
9481,1231,"2024-03-22T02:07:13.976000+00:00",31,25.9,16
9481,1231,"2024-03-22T02:07:34.245000+00:00",23,493.8,10
9481,1231,"2024-03-22T02:09:05.043000+00:00",44,627.8,12
9481,1231,"2024-03-22T02:09:19.546000+00:00",4,585.1,14
9481,1231,"2024-03-22T02:21:02.739000+00:00",31,854.3,18
9481,1231,"2024-03-22T02:21:03.214000+00:00",44,1345.6,13
9481,1231,"2024-03-22T02:21:04.536000+00:00",10,723.9,18
9481,1231,"2024-03-22T02:21:06.938000+00:00",3,978.8,18
9481,1231,"2024-03-22T02:21:07.888000+00:00",18,677.6,19
9481,1231,"2024-03-22T02:21:12.488000+00:00",4,1295.2,15
9481,1231,"2024-03-22T02:21:12.541000+00:00",55,909.1,16
9481,1231,"2024-03-22T02:21:16.030000+00:00",2,1647.5,15
9481,1231,"2024-03-22T02:21:18.637000+00:00",81,2093.8,18
9481,1231,"2024-03-22T02:21:19.950000+00:00",22,751,19
9481,1231,"2024-03-22T02:21:37.523000+00:00",27,867.7,14
9481,1231,"2024-03-22T02:21:40.212000+00:00",77,711.8,14
9481,1231,"2024-03-22T02:21:43.619000+00:00",20,705,14
9481,1231,"2024-03-22T02:22:08.026000+00:00",1,1032.4,13
9481,1231,"2024-03-22T02:22:12.453000+00:00",24,1003.3,17
9481,1231,"2024-03-22T02:22:15.031000+00:00",16,2206.4,15
9481,1231,"2024-03-22T02:22:15.172000+00:00",63,1493.6,15
9481,1231,"2024-03-22T02:22:16.607000+00:00",14,1618.1,11
9481,1231,"2024-03-22T02:22:19.372000+00:00",11,801.1,17
9481,1231,"2024-03-22T02:24:37.670000+00:00",24,24.7,18
9481,1231,"2024-03-22T02:25:42.328000+00:00",1,22.3,15
9481,1231,"2024-03-22T02:27:44.914000+00:00",1,12.6,16
9482,1231,"2024-03-22T05:00:02.469000+00:00",77,NA,1
9482,1231,"2024-03-22T05:00:02.664000+00:00",11,NA,1
9482,1231,"2024-03-22T05:00:05.515000+00:00",27,NA,1
9482,1231,"2024-03-22T05:00:08.266000+00:00",31,NA,1
9482,1231,"2024-03-22T05:00:09.345000+00:00",24,NA,1
9482,1231,"2024-03-22T05:00:11.406000+00:00",20,NA,1
9482,1231,"2024-03-22T05:00:44.472000+00:00",3,NA,1
9482,1231,"2024-03-22T05:01:02.725000+00:00",22,NA,1
9482,1231,"2024-03-22T05:01:13.092000+00:00",10,NA,1
9482,1231,"2024-03-22T05:01:17.704000+00:00",14,NA,1
9482,1231,"2024-03-22T05:01:21.221000+00:00",18,NA,1
9482,1231,"2024-03-22T05:01:26.027000+00:00",44,NA,1
9482,1231,"2024-03-22T05:02:10.131000+00:00",2,NA,1
9482,1231,"2024-03-22T05:03:00.363000+00:00",16,NA,1
9482,1231,"2024-03-22T05:03:37.322000+00:00",81,NA,1
9482,1231,"2024-03-22T05:05:19.035000+00:00",27,26.9,4
9482,1231,"2024-03-22T05:05:19.436000+00:00",63,NA,1
9482,1231,"2024-03-22T05:05:48.281000+00:00",55,NA,1
9482,1231,"2024-03-22T05:06:14.704000+00:00",4,NA,1
9482,1231,"2024-03-22T05:08:54.527000+00:00",11,22.8,6
9482,1231,"2024-03-22T05:17:04.794000+00:00",14,481.4,6
9482,1231,"2024-03-22T05:18:11.027000+00:00",18,526.3,6
